nt, t, solve_time
748, 7.48000, 19.04380
749, 7.49000, 20.11703
750, 7.50000, 19.14077
751, 7.51000, 18.24668
752, 7.52000, 27.48562
753, 7.53000, 24.15276
754, 7.54000, 25.49350
755, 7.55000, 24.76848
756, 7.56000, 26.60591
757, 7.57000, 30.69736
758, 7.58000, 24.59466
759, 7.59000, 26.11916
760, 7.60000, 33.66805
761, 7.61000, 31.20842
762, 7.62000, 34.54693
763, 7.63000, 25.06557
764, 7.64000, 17.55426
765, 7.65000, 18.00283
766, 7.66000, 22.35000
767, 7.67000, 21.78072
768, 7.68000, 16.94219
769, 7.69000, 23.91977
770, 7.70000, 27.78084
771, 7.71000, 26.89116
772, 7.72000, 27.36804
773, 7.73000, 27.67909
774, 7.74000, 20.09861
775, 7.75000, 16.63746
776, 7.76000, 17.99414
777, 7.77000, 16.30753
778, 7.78000, 18.80922
779, 7.79000, 20.77862
780, 7.80000, 20.14890
781, 7.81000, 25.65964
782, 7.82000, 18.91191
783, 7.83000, 14.69345
784, 7.84000, 16.12105
785, 7.85000, 27.09684
786, 7.86000, 25.07132
787, 7.87000, 22.42462
788, 7.88000, 23.35176
789, 7.89000, 20.49900
790, 7.90000, 17.89622
791, 7.91000, 20.49272
792, 7.92000, 28.07550
793, 7.93000, 26.53315
794, 7.94000, 23.42225
795, 7.95000, 24.96890
796, 7.96000, 22.47532
797, 7.97000, 21.61530
798, 7.98000, 25.57686
799, 7.99000, 27.31876
800, 8.00000, 23.33238
801, 8.01000, 24.58351
802, 8.02000, 16.91158
803, 8.03000, 21.03065
804, 8.04000, 23.91848
805, 8.05000, 23.97999
806, 8.06000, 23.57973
807, 8.07000, 31.40665
808, 8.08000, 28.43753
809, 8.09000, 28.79326
810, 8.10000, 24.76800
811, 8.11000, 25.21529
812, 8.12000, 24.96007
813, 8.13000, 18.11008
814, 8.14000, 20.16046
815, 8.15000, 25.22103
816, 8.16000, 29.70117
817, 8.17000, 25.99348
818, 8.18000, 24.47297
819, 8.19000, 25.10814
820, 8.20000, 31.16175
821, 8.21000, 26.89695
822, 8.22000, 28.48827
823, 8.23000, 20.79955
824, 8.24000, 21.34239
825, 8.25000, 21.11688
826, 8.26000, 24.24586
827, 8.27000, 28.62076
828, 8.28000, 33.02573
829, 8.29000, 21.85476
830, 8.30000, 24.82946
831, 8.31000, 26.71989
832, 8.32000, 21.39246
833, 8.33000, 20.81694
834, 8.34000, 21.41100
835, 8.35000, 23.53782
836, 8.36000, 25.33358
837, 8.37000, 27.47818
838, 8.38000, 23.90210
839, 8.39000, 24.49010
840, 8.40000, 25.65641
841, 8.41000, 17.46913
842, 8.42000, 23.18747
843, 8.43000, 25.68474
844, 8.44000, 23.07548
845, 8.45000, 25.06733
846, 8.46000, 30.45728
847, 8.47000, 23.01288
848, 8.48000, 22.72501
849, 8.49000, 20.84792
850, 8.50000, 21.22194
851, 8.51000, 21.43324
852, 8.52000, 18.29527
853, 8.53000, 22.01275
854, 8.54000, 23.70260
855, 8.55000, 29.13338
856, 8.56000, 25.46273
857, 8.57000, 24.43618
858, 8.58000, 23.45765
859, 8.59000, 21.89028
860, 8.60000, 22.84534
861, 8.61000, 26.36139
862, 8.62000, 24.12598
863, 8.63000, 27.60498
864, 8.64000, 23.72453
865, 8.65000, 26.75632
